name,url_slug,url,img_url,pdf_url,website,tags,meal_type,address,latitude,longitude
Carne Mare,carne-mare,https://www.nyctourism.com/restaurant-week/carne-mare,http://images.ctfassets.net/1aemqu6a6t65/4Rug9uQbuGiA3nEIO5TMlG/0a90dbd6b7f6c35b124bfcd2f60650cd/carne-mare-courtesy,https://assets.ctfassets.net/1aemqu6a6t65/ctKCQdiqdicquRhDSZRCm/c7663997b50f0c30f9d7bf3d33c20b78/PDFsam_merge.pdf,https://www.carnemare.com,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Steakhouse; Seafood; Italian; Vegetarian Options; Gluten-Free; $$$$$; Member Organization,Lunch_Price_45; Sunday_LunchBrunch_Price_45,"Pier 17, 89 South St.,Manhattan,10038,NY",40.705573,-74.0014567
Harlem Shake - Brooklyn,harlem-shake-brooklyn,https://www.nyctourism.com/restaurant-week/harlem-shake-brooklyn,http://images.ctfassets.net/1aemqu6a6t65/1kAjHJCaNt98Mq9GiYPjJr/1258edb62e670b1ec4deee106ae0033e/Harlem-Shake-Manhattan-NYC-Photo-Courtesy-Harlem-Shake.jpg,,https://harlemshake.com/harlem-shake-brooklyn,Restaurants; Park Slope; Brooklyn; New York City; Large Print; Wheelchair Accessible; Woman Owned; American (Traditional); Burgers; $$; Mastercard Offer,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"119 5th Ave.,Brooklyn,11217,NY",40.6788664,-73.9785263
Momoya - Upper West,momoya-upper-west,https://www.nyctourism.com/restaurant-week/momoya-upper-west,http://images.ctfassets.net/1aemqu6a6t65/1kAjHJCaNt98Mq9GiYPjJr/1258edb62e670b1ec4deee106ae0033e/Harlem-Shake-Manhattan-NYC-Photo-Courtesy-Harlem-Shake.jpg,https://assets.ctfassets.net/1aemqu6a6t65/7aKwhQR3iPS4DyHtV6MKzV/94e8eafc92594236fd5561f31188b847/2023_6_Restaurant_Week_menu.pdf,https://momoyanyc.com/uws.html,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; Japanese / Sushi; $$$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"427 Amsterdam Ave.,Manhattan,10024,NY",40.7839759,-73.9772867
Steam,steam,https://www.nyctourism.com/restaurant-week/steam,http://images.ctfassets.net/1aemqu6a6t65/1kAjHJCaNt98Mq9GiYPjJr/1258edb62e670b1ec4deee106ae0033e/Harlem-Shake-Manhattan-NYC-Photo-Courtesy-Harlem-Shake.jpg,https://assets.ctfassets.net/1aemqu6a6t65/3JdAHdmgSW9y4zeosTsiSk/fd5555a35702d9dbcb95ae87a9ecc096/Steam_2023_weekly_menu_-_A4.pdf,https://steam-nyc.com,Restaurants; Greenwich Village; Manhattan; New York City; Mastercard Offer; Large Print; Braille; Wheelchair Accessible; Asian American Owned; Chinese; $$$,Lunch_Price_30; Dinner_Price_60,"470 Sixth Ave.,Manhattan,10011,NY",40.7355936,-73.9978755
David Burke Tavern,david-burke-tavern,https://www.nyctourism.com/restaurant-week/david-burke-tavern,http://images.ctfassets.net/1aemqu6a6t65/60ROa5LWZ65oTf8OrHebFZ/02e0f4f4b260ae0d706dc564191d43cb/david_burke_tavern,,https://davidburketavern.com,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Veteran Owned; American (New); Vegetarian Options; Gluten-Free; $$$$; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"135 E. 62nd St.,Manhattan,10065,NY",40.7644377,-73.967102
Union Square Cafe,union-square-cafe,https://www.nyctourism.com/restaurant-week/union-square-cafe,http://images.ctfassets.net/1aemqu6a6t65/6G9WWhw3kKWo3CwLM4MxKa/a48e350159ebc0b78869d314b3f6c5b6/union-square_cafe-manhattan-nyc-courtesy,,https://www.unionsquarecafe.com,Restaurants; Gramercy; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; American (New); Free WiFi; $$$$; Member Organization; Outdoor Dining,Lunch_Price_45; Sunday_LunchBrunch_Price_45,"101 E. 19th St.,Manhattan,10003,NY",40.7377702,-73.9878767
Footprints Cafe,footprints-cafe,https://www.nyctourism.com/restaurant-week/footprints-cafe,http://images.ctfassets.net/1aemqu6a6t65/6JHTxWzTL63thkQPODNrMy/0396c1c8945218ab0be352f764d0341c/footprints-coney-island-brooklyn-nyc-courtesy,,https://footprintscafenyc.com/clarendon,Restaurants; East Flatbush; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Black Owned; Caribbean; $$$; Member Organization; Jamaican,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"5814 Clarendon Rd.,Brooklyn,11203,NY",40.6448116,-73.9211193
Footprints Cafe South,footprints-cafe-south,https://www.nyctourism.com/restaurant-week/footprints-cafe-south,http://images.ctfassets.net/1aemqu6a6t65/6JHTxWzTL63thkQPODNrMy/0396c1c8945218ab0be352f764d0341c/footprints-coney-island-brooklyn-nyc-courtesy,,https://footprintscafenyc.com/coneyisland,Restaurants; Coney Island; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Black Owned; Caribbean; $$$; Member Organization; Jamaican,Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"1521 Surf Ave.,Brooklyn,11224,NY",40.575726,-73.9832555
Footprints Cafe Express,footprints-cafe-express,https://www.nyctourism.com/restaurant-week/footprints-cafe-express,http://images.ctfassets.net/1aemqu6a6t65/4Lv1gHshfFxxUwwQVwKW6w/1159391451a80acd6d78cb8c0e8f2b1f/footprints_flatbush_photo-steve-williams,,https://footprintscafenyc.com/flatbush,Restaurants; Midwood; Brooklyn; New York City; Wheelchair Accessible; Black Owned; Caribbean; $$$; Member Organization; Jamaican,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"1377 Flatbush Ave.,Brooklyn,11210,NY",40.6374463,-73.9522616
Sally's Southern,sallys-southern,https://www.nyctourism.com/restaurant-week/sallys-southern,http://images.ctfassets.net/1aemqu6a6t65/4Lv1gHshfFxxUwwQVwKW6w/1159391451a80acd6d78cb8c0e8f2b1f/footprints_flatbush_photo-steve-williams,https://assets.ctfassets.net/1aemqu6a6t65/3nCaJUgeutU5P07Vo4JaZ7/bff8c3028f024adf087c010acf124561/NYC_Rest_Week_-_Sallys.pdf,https://sallyssouthern.com,Restaurants; West Brighton; Staten Island; New York City; Mastercard Offer; Wheelchair Accessible; Soul Food / Southern; Vegetarian Options; Vegan Options; Gluten-Free; $$$,Lunch_Price_45; Dinner_Price_45,"427 Forest Ave.,Staten Island,10301,NY",40.6310044,-74.1036016
Altesi Ristorante,untitled-entry-2023-06-02-at-16-38-28,https://www.nyctourism.com/restaurant-week/untitled-entry-2023-06-02-at-16-38-28,http://images.ctfassets.net/1aemqu6a6t65/2TKuFlEzqO6yZVM6BzVCJS/edcdb186374a5648fd7a7c457f5fd190/_altesi-_altesi-img_2819,https://assets.ctfassets.net/1aemqu6a6t65/1qYm4XeZSUosokG7TlcTnM/afb74291ca50f9a770921231c5995285/PDFsam_merge.pdf,https://www.altesinyc.com/madison,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Gluten-Free,Lunch_Price_45; Dinner_Price_60; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"26 E. 64th St.,Manhattan,10065,NY",40.7668491,-73.9694425
Chanson Le Salon,chanson-le-salon,https://www.nyctourism.com/restaurant-week/chanson-le-salon,http://images.ctfassets.net/1aemqu6a6t65/2TKuFlEzqO6yZVM6BzVCJS/edcdb186374a5648fd7a7c457f5fd190/_altesi-_altesi-img_2819,https://assets.ctfassets.net/1aemqu6a6t65/4qDaTtw3WNsNvqstRbSeU7/093a8c53a81d50ca0b7c79c69ffe575c/dinner.pdf,https://chansonlesalon.com,Restaurants; Tribeca; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Eclectic; $$$,Lunch_Price_30; Dinner_Price_45,"355 Greenwich St.,Manhattan,10013,NY",40.7189646,-74.0101127
Sofia's Taqueria - Amboy,sofias-taqueria-amboy,https://www.nyctourism.com/restaurant-week/sofias-taqueria-amboy,http://images.ctfassets.net/1aemqu6a6t65/2TKuFlEzqO6yZVM6BzVCJS/edcdb186374a5648fd7a7c457f5fd190/_altesi-_altesi-img_2819,https://assets.ctfassets.net/1aemqu6a6t65/436eGQpMB4EB5DxigqvidR/b1bd21c0fb3a2f2929f7afcf5c11aab6/NYC_Rest_Week_-_Sofia-s.pdf,https://sofiastaquerianyc.com/amboy-location,Restaurants; Eltingville; Staten Island; New York City; Wheelchair Accessible; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; $$$,Lunch_Price_45; Dinner_Price_45,"4370 Amboy Rd.,Staten Island,10312,NY",40.5444622,-74.1608332
Virgil's Real BBQ - Times Square,virgils-real-bbq-times-square,https://www.nyctourism.com/restaurant-week/virgils-real-bbq-times-square,http://images.ctfassets.net/1aemqu6a6t65/4lRGZSU3BSKKEWspC3OgOg/097850b7fbfd50711ee0a631acfa488f/05_virgils_-_virgils_pig_out_2_danielkrieger,,https://www.virgilsbbq.com/locations/times-square,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Barbecue; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Has Restaurant Amenity; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"152 W. 44th St.,Manhattan,10036,NY",40.7567595,-73.9851662
Carmine's - Upper West Side,carmines-upper-west-side,https://www.nyctourism.com/restaurant-week/carmines-upper-west-side,http://images.ctfassets.net/1aemqu6a6t65/3OcZNt0Lt7orrCzEWAkBL1/899d71749d7e3128c0ff7ef39a2218b8/rw-to-go_carmines_-_upper_west_side,,https://www.carminesnyc.com/locations/upper-west-side,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Member Organization; Private Function Room(s); Gift Cards Available,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"2450 Broadway,Manhattan,10024,NY",40.7911109,-73.9739789
Norikoh,norikoh,https://www.nyctourism.com/restaurant-week/norikoh,http://images.ctfassets.net/1aemqu6a6t65/3OcZNt0Lt7orrCzEWAkBL1/899d71749d7e3128c0ff7ef39a2218b8/rw-to-go_carmines_-_upper_west_side,https://assets.ctfassets.net/1aemqu6a6t65/ZRGQBtGfAbHpPlD2Od7qA/32fee3cc30dc8ff3e2ac65a2a195eb66/NORIKOH_RESTAURANT_WEEK_FINAL.pdf,https://www.norikoh.com,Restaurants; Flatiron District; Manhattan; New York City; Wheelchair Accessible; Asian American Owned; Japanese / Sushi; Asian Fusion; $$$; Mastercard Offer,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"43 W. 24th St.,Manhattan,10010,NY",40.7433322,-73.9914316
Sake No Hana,sake-no-hana,https://www.nyctourism.com/restaurant-week/sake-no-hana,http://images.ctfassets.net/1aemqu6a6t65/3OcZNt0Lt7orrCzEWAkBL1/899d71749d7e3128c0ff7ef39a2218b8/rw-to-go_carmines_-_upper_west_side,,https://taogroup.com/venues/sake-no-hana-new-york,Restaurants; Lower East Side; Manhattan; New York City; Wheelchair Accessible; Japanese / Sushi; $$$$,Dinner_Price_60; Sunday_Dinner_Price_60,"145 Bowery,Manhattan,10002,NY",40.7189681,-73.9944634
MáLà Project - Greenpoint,mala-project-greenpoint,https://www.nyctourism.com/restaurant-week/mala-project-greenpoint,http://images.ctfassets.net/1aemqu6a6t65/qeZu4hj73lxJrABbsr2FM/976e9ab40ac00433abe97fa8feccb009/Mala-Project-Food-NYC-Photo-Guang-Xu.jpg,https://assets.ctfassets.net/1aemqu6a6t65/o7mqaBUqduBjCQ2IPHfWI/05e2fc6ec400e462f10164a7f62ebb17/PDFsam_merge.pdf,https://www.malaproject.com,Restaurants; Greenpoint; Brooklyn; New York City; Wheelchair Accessible; Woman Owned; Asian American Owned; Chinese; Vegetarian Options,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"603 Manhattan Ave.,Brooklyn,11222,NY",40.7231966,-73.9506953
Tavern on the Green,tavern-on-the-green,https://www.nyctourism.com/restaurant-week/tavern-on-the-green,http://images.ctfassets.net/1aemqu6a6t65/2JTKzntUaffbOvYWqQQ4AH/2c5168df1bdcdaaa64305ffd4f37a8d2/headertavern-on-the-green-courtyarda-maura-daley,,https://www.tavernonthegreen.com,Restaurants; Central Park; Manhattan; New York City; Wheelchair Accessible; LGBTQ+ Owned; American (New); Vegetarian Options; Vegan Options; Free WiFi; Internet; $$$$; Fireplace(s); Live Music; Member Organization; Private Function Room(s); Luxury; Outdoor Dining,Lunch_Price_45; Dinner_Price_60,"1 Tavern on the Green,Manhattan,10023,NY",40.7722597,-73.9776896
Eléa,elea,https://www.nyctourism.com/restaurant-week/elea,http://images.ctfassets.net/1aemqu6a6t65/3pXhOk4YdqTqHMifYF0IAB/b70968674d43856a14b786bd6c938842/rw-to-go_elea,https://assets.ctfassets.net/1aemqu6a6t65/1OQLTiWyXI47olVtNDLYz6/2d2148360f77ad6a9a7dbdc89a29e75f/PDFsam_merge.pdf,https://eleanyc.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Organic; Large Print; Wheelchair Accessible; Greek; Vegetarian Options; Vegan Options; Gluten-Free; $$$$; Member Organization; Outdoor Dining,Lunch_Price_45; Dinner_Price_60; Sunday_Dinner_Price_60,"217 W. 85th St.,Manhattan,10024,NY",40.7875756,-73.976447
Sofia's Taqueria - Bay Street,sofias-taqueria-bay-street,https://www.nyctourism.com/restaurant-week/sofias-taqueria-bay-street,http://images.ctfassets.net/1aemqu6a6t65/3pXhOk4YdqTqHMifYF0IAB/b70968674d43856a14b786bd6c938842/rw-to-go_elea,https://assets.ctfassets.net/1aemqu6a6t65/9ZqiyoiYs4JbLukkVznzz/a75aca2c01c1256c677ca5584d44f9c3/NYC_Rest_Week_-_Sofia-s.pdf,https://sofiastaquerianyc.com/bay-st-location,Restaurants; Clifton; Staten Island; New York City; Mastercard Offer; Wheelchair Accessible; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; $$$,Lunch_Price_45; Dinner_Price_45,"977 Bay St.,Staten Island,10305,NY",40.6188463,-74.069367
Mezze on the River,mezze-on-the-river,https://www.nyctourism.com/restaurant-week/mezze-on-the-river,http://images.ctfassets.net/1aemqu6a6t65/3yzfbd1jK0Je78RuuMZI3L/03f32b77556ef3ae7ca3113b0b6914ac/merchants-river-house,https://assets.ctfassets.net/1aemqu6a6t65/55vLOP1ppP4Jco7obClPSz/6d398b8cce6c920b3b4d7558589b93d7/MezzeR_NYC_Restaurant_Week_Summer_2023_5.5x8.5_V1.pdf,https://www.mezzeontheriver.com,Restaurants; Lower Manhattan; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; American (Traditional); Vegetarian Options; Gluten-Free; $$$; Member Organization; Outdoor Dining,Dinner_Price_60,"375 South End Ave.,Manhattan,10280,NY",40.7112473,-74.0176642
Amelie - Upper West Side,amelie-upper-west-side,https://www.nyctourism.com/restaurant-week/amelie-upper-west-side,http://images.ctfassets.net/1aemqu6a6t65/3yzfbd1jK0Je78RuuMZI3L/03f32b77556ef3ae7ca3113b0b6914ac/merchants-river-house,https://assets.ctfassets.net/1aemqu6a6t65/1wgARDsdAD56S4BIVA51wg/3f928322feaabe9094e48139f0eb299f/PDFsam_merge.pdf,https://www.amelieupperwest.com,Restaurants; Upper West Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; French; $$$; Wine,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"566 Amsterdam Ave.,Manhattan,10024,NY",40.7887727,-73.9746695
Becco,becco,https://www.nyctourism.com/restaurant-week/becco,http://images.ctfassets.net/1aemqu6a6t65/HPkBqmAiBJIKmJmEHK0Il/45eb0102739a46878207414654966a1a/becco-hellskitchen-manhattan-nyc-restaurant-beccoimg_5422,,https://becco-nyc.com,Restaurants; Times Square/Theatre District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Woman Owned; Italian; Vegetarian Options; Gluten-Free; $$$; Member Organization; Private Function Room(s),Dinner_Price_45; Sunday_Dinner_45,"355 W. 46th St.,Manhattan,10036,NY",40.760804,-73.9898324
Gargiulo's,gargiulos-restaurant,https://www.nyctourism.com/restaurant-week/gargiulos-restaurant,http://images.ctfassets.net/1aemqu6a6t65/6YLm1xINTGOUS7jDqzKWnH/677daf47f47b0b4682f2b175a48468ec/gargiulos-brooklyn-photo-courtesy-5,,https://gargiulos.com,Restaurants; Coney Island; Brooklyn; New York City; Mastercard Offer; Wheelchair Accessible; Italian; Free WiFi; Internet; $$$; Member Organization,Lunch_Price_45; Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"2911 W. 15th St.,Brooklyn,11224,NY",40.5764566,-73.9819928
La Loteria,la-loteria,https://www.nyctourism.com/restaurant-week/la-loteria,http://images.ctfassets.net/1aemqu6a6t65/2Yp3OB1i1L4JwUt7FXnMUf/586e96339415eca21ac3f77b83094bb1/2,https://assets.ctfassets.net/1aemqu6a6t65/7llSyS2CaJ3t9p6aAANwg2/fcf597a4922f374efe93c17ebd414196/restaurant_week_menu_2023.pdf,http://www.laloterianyc.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Large Print; Wheelchair Accessible; LGBTQ+ Owned; Latino Owned; Mexican; Eclectic; Vegetarian Options; Gluten-Free; $; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"29 Seventh Ave. South,Manhattan,10014,NY",40.7308623,-74.0041448
Knock Knock,knock-knock,https://www.nyctourism.com/restaurant-week/knock-knock,http://images.ctfassets.net/1aemqu6a6t65/5DD5bW1RySw9Abh99TNQt8/f6fce9a4aa9f904126dfd643f0d5d938/Knock-Knock-Long-Island-City-NYC-Photo-Speakeasy-LLC-5.jpg,https://assets.ctfassets.net/1aemqu6a6t65/7u29aW7pfntGcO6AX3RAn8/d8e5a87e8f1f81200051d1748616a5d3/Restaurant_Week__1_.pdf,https://www.knockknockny.com,Restaurants; Long Island City; Queens; New York City; Wheelchair Accessible; Woman Owned; Asian American Owned; Chinese; Vegetarian Options; Gluten-Free; $$$,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"42-44 Crescent St.,Queens,11101,NY",40.749638,-73.9417455
ABC Cocina,abc-cocina,https://www.nyctourism.com/restaurant-week/abc-cocina,http://images.ctfassets.net/1aemqu6a6t65/6qpLt6N3q67r1oJzohwoJJ/00bd5929138725d22d89177d05a611e1/abcconcina_cocina_dining_room_2,https://assets.ctfassets.net/1aemqu6a6t65/2YGpDGhw9X7G6NtMhnhZIF/ac627c17b09453ed866ed4a7086f3a1e/abc_cocina_NYC_Restaurant_Week_Menu.pdf,https://www.abckitchens.nyc,Restaurants; Union Square; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Latin American; Spanish; $$$; Member Organization; Outdoor Dining,Dinner_Price_60; Sunday_LunchBrunch_Price_60; Sunday_Dinner_Price_60,"38 E. 19th St.,Manhattan,10003,NY",40.7379868,-73.9892758
Zuma,zuma,https://www.nyctourism.com/restaurant-week/zuma,http://images.ctfassets.net/1aemqu6a6t65/65OZD8HfmNCsb4zeW7gklD/0e32a7c417333038d4d62c11372793c4/_zuma-courtesy-03,https://assets.ctfassets.net/1aemqu6a6t65/BP5BhNEFXQg7O1lKhwjMO/ddc3e1ca094c8be229ab686d1809a185/RW_summer_2023.pdf,https://zumarestaurant.com/locations/new-york,Restaurants; Murray Hill; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Japanese / Sushi; Vegetarian Options; Vegan Options; Gluten-Free; $; $$$; DJs; Member Organization,Lunch_Price_45,"261 Madison Ave.,Manhattan,10016,NY",40.7504689,-73.9806241
Marylou,marylou,https://www.nyctourism.com/restaurant-week/marylou,http://images.ctfassets.net/1aemqu6a6t65/65OZD8HfmNCsb4zeW7gklD/0e32a7c417333038d4d62c11372793c4/_zuma-courtesy-03,https://assets.ctfassets.net/1aemqu6a6t65/1ptjT8QwGZAVz4sDlk6uHE/0227c371d3670a3e5d1333c280e2519f/MARYLOU_Restaurant_Week_Summer_2023_Menu.pdf,https://marylou.nyc,Nightlife; East Village; Manhattan; New York City; Wheelchair Accessible; French; $$$,Dinner_Price_45; Sunday_LunchBrunch_Price_30; Sunday_Dinner_45,"41 St. Mark's Pl.,Manhattan,10013,NY",40.7285236,-73.9870776
Bridge's Kitchen,bridges-kitchen,https://www.nyctourism.com/restaurant-week/bridges-kitchen,http://images.ctfassets.net/1aemqu6a6t65/65OZD8HfmNCsb4zeW7gklD/0e32a7c417333038d4d62c11372793c4/_zuma-courtesy-03,,https://www.bridgeskitchen.com,Restaurants; Stapleton Heights; Staten Island; New York City; Wheelchair Accessible; Woman Owned; Black Owned; African; Vegetarian Options; Vegan Options; Gluten-Free,Lunch_Price_30; Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_Price_60,"76 Canal St.,Staten Island,10304,NY",40.626416,-74.075996
Rafele,rafele,https://www.nyctourism.com/restaurant-week/rafele,http://images.ctfassets.net/1aemqu6a6t65/uELga93Tfi9ccBaDiTyUL/05f6906af75703b6fc0a008a282b20ed/rafele_yaozulu_20170525_0158,https://assets.ctfassets.net/1aemqu6a6t65/1HZQ8vaE0Fj0fbiu8A05ve/776b4b18207645a1a49201edd6d63375/Rafele_west_village_Restaurant_week_Summer_2023.pdf,https://www.rafele.com,Restaurants; West Village; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Italian; $$$; Private Function Room(s),Lunch_Price_30; Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"29 Seventh Ave. South,Manhattan,10014,NY",40.7308623,-74.0041448
Empire Burger House,empire-burger-house,https://www.nyctourism.com/restaurant-week/empire-burger-house,http://images.ctfassets.net/1aemqu6a6t65/4zocs4sPzsFTOpj45WXGcZ/355da2db4c5eb55832f0189f047fd5b6/rw-to-go_empire_burger_house,https://assets.ctfassets.net/1aemqu6a6t65/6CbKCPlzbnXHOBE9xSnPXn/89c99c0271ea6452e5524f5707ecda99/PDFsam_merge.pdf,https://empireburgerhouse.com,Restaurants; Midtown East; Manhattan; New York City; Vegetarian Options; Vegan Options; $$; Member Organization; Burgers; Outdoor Dining,Lunch_Price_30; Dinner_Price_30; Sunday_Dinner_30,"147 E. 50th St., 2nd fl.,Manhattan,10022,NY",40.7562502,-73.9713338
Maya,maya,https://www.nyctourism.com/restaurant-week/maya,http://images.ctfassets.net/1aemqu6a6t65/16GIALm3P2RAm1UOOwunxn/aeda3d605f0ee42b192ebb7de827c485/maya-nyc-photo-richard-sandoval-photography,https://assets.ctfassets.net/1aemqu6a6t65/jFuW6FfqGMYP9KWZlrAAi/d5cfb124abdb945e24abebf05209ca56/Maya_Summer_Restaurant_Week_6.5.23.pdf,https://www.eatmaya.com,Restaurants; Upper East Side; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Latino Owned; Mexican; Vegetarian Options; Gluten-Free; Free WiFi; $$$; Member Organization; Outdoor Dining,Dinner_Price_45; Sunday_Dinner_45,"1191 First Ave.,Manhattan,10065,NY",40.7631741,-73.9597236
Dos Caminos Meatpacking District,dos-caminos-meatpacking-district,https://www.nyctourism.com/restaurant-week/dos-caminos-meatpacking-district,http://images.ctfassets.net/1aemqu6a6t65/4ThJ06DneneT8QAhYj7U5d/b75d9cba7148b5e5a99e839984345fe2/rw-to-go_dos_caminos_-_all_locations,https://assets.ctfassets.net/1aemqu6a6t65/4WboWK3iyY7H4xe5LxoLQI/ff004ef74d92b7ece10e625f22a36179/PDFsam_merge.pdf,https://www.doscaminos.com/meatpacking,Restaurants; Meatpacking District; Manhattan; New York City; Mastercard Offer; Wheelchair Accessible; Mexican; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$; Has Restaurant Amenity; Member Organization; Outdoor Dining,Lunch_Price_30; Dinner_Price_45,"675 Hudson St.,Manhattan,10014,NY",40.7404411,-74.0054362
Vallata,vallata,https://www.nyctourism.com/restaurant-week/vallata,http://images.ctfassets.net/1aemqu6a6t65/3fVYIVt1nKCPX1bPtxHdV1/5171f4830ab6055fca64c93ac26e98d9/vallata-gramercy-manhattan-nyc-photo-teddy-wolff-012,https://assets.ctfassets.net/1aemqu6a6t65/3TJVWdDvJ1oSs9iZbl9d9k/9b0e2145d4ac72d3f0b339f55d7303d8/PDFsam_merge.pdf,https://www.vallatanyc.com,Restaurants; Gramercy; Manhattan; New York City; Large Print; Wheelchair Accessible; Italian; Vegetarian Options; Vegan Options; Gluten-Free; Free WiFi; Internet; $$$$,Dinner_Price_60; Sunday_LunchBrunch_Price_30; Sunday_Dinner_Price_60,"47 E. 19th St.,Manhattan,10003,NY",40.7380552,-73.9885987
Mar,mar,https://www.nyctourism.com/restaurant-week/mar,http://images.ctfassets.net/1aemqu6a6t65/6dD5ZmgJMSEz0sVgdsABEc/a298119a9765da671b00284471ef9ddc/Ostras-Mar-Manhattan-NYC-Photo-Courtesy-Mercado-Little-Spain.jpg,https://assets.ctfassets.net/1aemqu6a6t65/4Q3ssO5fWqSnFJDMcwEA9a/70f1cba08d0bc828759400f1252d66c6/MLS-NY-C-MAR-RW-Menu-230619-V1.pdf,https://www.littlespain.com/restaurant/mar,Restaurants; Hudson Yards; Manhattan; New York City; Wheelchair Accessible; Seafood; Spanish; Free WiFi; $$$,Lunch_Price_45,"10 Hudson Yards,Manhattan,10001,NY",40.7526964,-74.0011033
Fito,fito,https://www.nyctourism.com/restaurant-week/fito,http://images.ctfassets.net/1aemqu6a6t65/6dD5ZmgJMSEz0sVgdsABEc/a298119a9765da671b00284471ef9ddc/Ostras-Mar-Manhattan-NYC-Photo-Courtesy-Mercado-Little-Spain.jpg,,https://www.fitonyc.com,Restaurants; Inwood; Manhattan; New York City; Wheelchair Accessible; Latino Owned; Latin American; Argentinian; Peruvian; $$$,Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"4736 Broadway,Manhattan,10040,NY",40.8647879,-73.9282418
Slava,slava,https://www.nyctourism.com/restaurant-week/slava,http://images.ctfassets.net/1aemqu6a6t65/6dD5ZmgJMSEz0sVgdsABEc/a298119a9765da671b00284471ef9ddc/Ostras-Mar-Manhattan-NYC-Photo-Courtesy-Mercado-Little-Spain.jpg,https://assets.ctfassets.net/1aemqu6a6t65/3ZXWYUe1HT3T1JctwT6BFy/5f644dafd4c91e0419bbdb191fde79cb/RESTAURANT_WEEK_MENU_with_price__1_.pdf,https://www.slavanyc.com,Restaurants; Soho; Manhattan; New York City; Ukrainian; $$$$; Mastercard Offer,Dinner_Price_45; Sunday_LunchBrunch_Price_45; Sunday_Dinner_45,"77 West Houston St.,Manhattan,10012,NY",40.7265753,-73.9998614
